keypoint_th,min_abs_match,match_ratio_th,precision,recall,balanced,FN,FP,TN,TP
0.037,21,0.7591973244147157,0.6923076923076923,0.0891089108910891,0.5431207636892722,92,4,1391,9
0.037,21,0.7625418060200668,0.6666666666666666,0.09900990099009901,0.547712835799709,91,5,1390,10
0.037,21,0.765886287625418,0.5882352941176471,0.09900990099009901,0.5469959899215728,91,7,1388,10
0.037,21,0.7692307692307692,0.5217391304347826,0.1188118811881188,0.5554632882643102,89,11,1384,12
0.037,21,0.7725752508361204,0.4827586206896552,0.13861386138613863,0.5639305866070479,87,15,1380,14
0.037,21,0.7759197324414716,0.42424242424242425,0.13861386138613863,0.5624968948507754,87,19,1376,14
0.037,21,0.7792642140468228,0.3333333333333333,0.13861386138613863,0.5592710883991625,87,28,1367,14
0.037,21,0.782608695652174,0.3333333333333333,0.15841584158415842,0.5677383867419,85,32,1363,16
0.037,21,0.7859531772575251,0.3148148148148148,0.16831683168316833,0.5708967670960644,84,37,1358,17
0.037,21,0.7892976588628763,0.2698412698412698,0.16831683168316833,0.5676709606444515,84,46,1349,17
0.037,21,0.7926421404682275,0.23076923076923078,0.1782178217821782,0.5676035345470031,83,60,1335,18
0.037,21,0.7959866220735786,0.20224719101123595,0.1782178217821782,0.563660882217254,83,71,1324,18
0.037,21,0.7993311036789298,0.1864406779661017,0.21782178217821782,0.5745022889385712,79,96,1299,22
0.037,21,0.802675585284281,0.18064516129032257,0.27722772277227725,0.5930941481244899,73,127,1268,28
0.037,21,0.8060200668896321,0.1619047619047619,0.33663366336633666,0.6052343944071826,67,176,1219,34
0.037,21,0.8093645484949833,0.1392857142857143,0.38613861386138615,0.6066893786152809,62,241,1154,39
0.037,21,0.8127090301003345,0.13544668587896252,0.46534653465346537,0.6251463856063025,54,300,1095,47
0.037,21,0.8160535117056856,0.12037037037037036,0.5148514851485149,0.6212250257283793,49,380,1015,52
0.037,21,0.8193979933110368,0.10456273764258556,0.5445544554455446,0.603460023421697,46,471,924,55
0.037,21,0.822742474916388,0.09268292682926829,0.5643564356435643,0.5821782178217821,44,558,837,57
0.037,21,0.8260869565217391,0.08811188811188811,0.6237623762376238,0.5781894318464105,38,652,743,63
0.037,21,0.8294314381270903,0.08414634146341464,0.6831683168316832,0.5724085311756982,32,751,644,69
0.037,21,0.8327759197324415,0.08093126385809313,0.7227722772277227,0.5642535221264062,28,829,566,73
0.037,21,0.8361204013377926,0.07631318136769079,0.7623762376237624,0.5471379396004117,24,932,463,77
0.037,21,0.8394648829431438,0.07285974499089254,0.7920792079207921,0.5311650519890698,21,1018,377,80
0.037,21,0.842809364548495,0.07064760302775441,0.8316831683168316,0.519784236488165,17,1105,290,84
0.037,21,0.8461538461538461,0.06861198738170347,0.8613861386138614,0.5073955782675041,14,1181,214,87
0.037,21,0.8494983277591973,0.06976744186046512,0.9207920792079208,0.5159515951595159,8,1240,155,93
0.037,21,0.8528428093645485,0.06991988346686089,0.9504950495049505,0.5175414315625111,5,1277,118,96
0.037,21,0.8561872909698997,0.0679886685552408,0.9504950495049505,0.5035629369388551,5,1316,79,96
0.037,21,0.8595317725752508,0.06978367062107467,0.9900990099009901,0.5172717271727173,1,1333,62,100
0.037,21,0.862876254180602,0.06932052161976665,1.0,0.513978494623656,0,1356,39,101
0.037,21,0.8662207357859532,0.06842818428184282,1.0,0.507168458781362,0,1375,20,101
0.037,21,0.8695652173913043,0.06796769851951548,1.0,0.503584229390681,0,1385,10,101
0.037,21,0.8729096989966555,0.06769436997319035,1.0,0.5014336917562724,0,1391,4,101
0.037,21,0.8762541806020067,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.8795986622073578,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.882943143812709,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.8862876254180602,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.8896321070234113,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.8929765886287625,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.8963210702341137,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.8996655518394648,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.903010033444816,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9063545150501672,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9096989966555183,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9130434782608695,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9163879598662207,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9197324414715718,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.923076923076923,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
0.037,21,0.9264214046822742,0.06755852842809365,1.0,0.5003584229390681,0,1394,1,101
